Actions 2023/12/25 15:51:53 Action: delete_indices,Description: delete selected indices_test
Details 2023/12/25 15:51:53 use these filter :[age pattern]
Details 2023/12/25 15:51:53 no match indices
Info 2023/12/25 15:51:53 Pausing for 5 seconds before continuing...
Actions 2023/12/25 15:53:26 Action: delete_indices,Description: delete selected indices_test
Details 2023/12/25 15:53:26 use these filter :[pattern]
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231202] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230906-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231201] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231110-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231023-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231008-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231026-s-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231209] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231208] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231207] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231029-s-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231206] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230929-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231205] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-h-2-] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231106-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231126-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231120-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230910-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231215] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231214] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231213] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-cal-h-2-] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231212] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231019-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230823-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231211] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231210] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230918-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231011-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231219] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231218] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231217] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231216] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-cal-d-1-] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230819-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230920-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231128-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231105] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231104] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231225] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230928-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231028-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231103] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231224] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231102] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231223] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230905-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231101] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231222] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20230905-n] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231221] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231220] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231005-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231020-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-d-1-202308] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-d-1-202309] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231109] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231108] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231107] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231106] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231103-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231201-test] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231116] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-sn-20231016-s] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231115] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-d-1-202310] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231114] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-sevone-cal-d-1-202311] has already deleted
Test Mode Details 2023/12/25 15:53:26 [logstash-atm-sn-20231113] has already deleted
